symbol	ensg	mapped	log_ppm
ERP44	ENSG00000023318	True	2.1398790864012365
MYO1G	ENSG00000136286	True	2.1398790864012365
HDGF	ENSG00000143321	True	2.1367205671564067
PGM1	ENSG00000079739	True	2.1367205671564067
CAPRIN1	ENSG00000135387	True	2.1367205671564067
NAP1L4	ENSG00000205531	True	2.1367205671564067
CNDP2	ENSG00000133313	True	2.1367205671564067
RAB10	ENSG00000084733	True	2.1335389083702174
PROC	ENSG00000115718	True	2.1335389083702174
HNRNPA0	ENSG00000177733	True	2.1335389083702174
HNRNPH3		False	2.1335389083702174
PTPN6	ENSG00000111679	True	2.1335389083702174
TOMM22	ENSG00000100216	True	2.130333768495006
ZNF511-PRAP1	ENSG00000283496	True	2.130333768495006
CLIC4	ENSG00000169504	True	2.130333768495006
FUS	ENSG00000089280	True	2.130333768495006
GP5		False	2.130333768495006
PRPH	ENSG00000135406	True	2.1271047983648077
GRB2	ENSG00000177885	True	2.1271047983648077
ELANE	ENSG00000197561	True	2.1271047983648077
CDC37	ENSG00000105401	True	2.1271047983648077
SEPTIN7	ENSG00000122545	True	2.123851640967086
RPL34	ENSG00000109475	True	2.123851640967086
CRKL	ENSG00000099942	True	2.123851640967086
M0QYT0_HUMAN		False	2.123851640967086
HGFAC	ENSG00000109758	True	2.123851640967086
PSME3	ENSG00000131467	True	2.123851640967086
ETFB	ENSG00000105379	True	2.123851640967086
MANF	ENSG00000145050	True	2.12057393120585
RTRAF	ENSG00000087302	True	2.12057393120585
HLA-DRA	ENSG00000204287	True	2.12057393120585
DNPH1	ENSG00000112667	True	2.1172712956557644
BIN2	ENSG00000110934	True	2.1172712956557644
PGRMC1	ENSG00000101856	True	2.113943352306837
SELP	ENSG00000174175	True	2.113943352306837
COL6A2	ENSG00000142173	True	2.113943352306837
FH	ENSG00000091483	True	2.110589710299249
STX11	ENSG00000135604	True	2.110589710299249
PSMB7	ENSG00000136930	True	2.110589710299249
UBE2L3	ENSG00000185651	True	2.110589710299249
PHGDH	ENSG00000092621	True	2.1072099696478683
TYMP	ENSG00000025708	True	2.1072099696478683
UBA2	ENSG00000126261	True	2.1072099696478683
TIMP1	ENSG00000102265	True	2.103803720955957
ZC3H8	ENSG00000144161	True	2.103803720955957
H1-1	ENSG00000124610	True	2.103803720955957
MGLL	ENSG00000074416	True	2.103803720955957
ACTR1A	ENSG00000138107	True	2.103803720955957
NDUFA5	ENSG00000128609	True	2.100370545117563
STOML2	ENSG00000165283	True	2.100370545117563
ACAT1	ENSG00000075239	True	2.100370545117563
S100P	ENSG00000163993	True	2.100370545117563
RAB5C	ENSG00000108774	True	2.0969100130080562
SYNCRIP	ENSG00000135316	True	2.0969100130080562
TMOD3	ENSG00000138594	True	2.0969100130080562
CRYAA	ENSG00000160202	True	2.0969100130080562
CRYAA2		False	2.0969100130080562
HABP2	ENSG00000148702	True	2.093421685162235
ERH	ENSG00000100632	True	2.093421685162235
IGHD	ENSG00000211898	True	2.089905111439398
RUVBL1	ENSG00000175792	True	2.089905111439398
DLST	ENSG00000119689	True	2.089905111439398
ADA	ENSG00000196839	True	2.0863598306747484
LMAN1	ENSG00000074695	True	2.0863598306747484
CSTA	ENSG00000121552	True	2.0863598306747484
DDX5	ENSG00000108654	True	2.0863598306747484
BCHE	ENSG00000114200	True	2.0827853703164503
PSMB5	ENSG00000100804	True	2.0827853703164503
PLS3	ENSG00000102024	True	2.0827853703164503
KPNA2	ENSG00000182481	True	2.0827853703164503
GLIPR2	ENSG00000122694	True	2.0791812460476247
APEX1	ENSG00000100823	True	2.0791812460476247
SNU13	ENSG00000100138	True	2.0791812460476247
GLUD1	ENSG00000148672	True	2.0791812460476247
H1-6	ENSG00000187475	True	2.0791812460476247
NASP	ENSG00000132780	True	2.0755469613925306
EIF3I	ENSG00000084623	True	2.0755469613925306
AP2B1	ENSG00000006125	True	2.0755469613925306
CUTA	ENSG00000112514	True	2.0755469613925306
BCAP31	ENSG00000185825	True	2.0755469613925306
CARHSP1	ENSG00000153048	True	2.0718820073061255
BTF3L4	ENSG00000134717	True	2.0718820073061255
HSD11B2	ENSG00000176387	True	2.0718820073061255
ESD	ENSG00000139684	True	2.0718820073061255
ACADM	ENSG00000117054	True	2.0718820073061255
UBE2I	ENSG00000103275	True	2.0718820073061255
HNRNPH2	ENSG00000126945	True	2.0718820073061255
TP73	ENSG00000078900	True	2.0718820073061255
FDX1	ENSG00000137714	True	2.0681858617461617
H0YIN7_HUMAN		False	2.0681858617461617
EIF6	ENSG00000242372	True	2.0681858617461617
VAT1	ENSG00000108828	True	2.0681858617461617
GLRX	ENSG00000173221	True	2.0681858617461617
SARS1	ENSG00000031698	True	2.0681858617461617
NACA		False	2.0644579892269186
RBBP7	ENSG00000102054	True	2.0644579892269186
CALU	ENSG00000128595	True	2.0644579892269186
TMED10	ENSG00000170348	True	2.0644579892269186
KRT85	ENSG00000135443	True	2.060697840353612
ATP5MG	ENSG00000167283	True	2.060697840353612
CPB2	ENSG00000080618	True	2.060697840353612
KRT32		False	2.060697840353612
DCTN2	ENSG00000175203	True	2.060697840353612
IMMT	ENSG00000132305	True	2.060697840353612
PDCD10	ENSG00000114209	True	2.060697840353612
NUDT21	ENSG00000167005	True	2.060697840353612
UMOD	ENSG00000169344	True	2.060697840353612
STX7	ENSG00000079950	True	2.060697840353612
PRTN3	ENSG00000196415	True	2.060697840353612
PGLS	ENSG00000130313	True	2.0569048513364727
KRT86	ENSG00000170442	True	2.0569048513364727
F9		False	2.0569048513364727
RPL26L1	ENSG00000037241	True	2.0569048513364727
CSE1L	ENSG00000124207	True	2.0569048513364727
DDX1	ENSG00000079785	True	2.0569048513364727
PLIN3	ENSG00000105355	True	2.0569048513364727
IGFBP6	ENSG00000167779	True	2.0569048513364727
RPS27		False	2.0569048513364727
RPL37A	ENSG00000197756	True	2.0569048513364727
SERPINB9	ENSG00000170542	True	2.0569048513364727
HSPB6	ENSG00000004776	True	2.0530784434834195
RPL17-C18orf32	ENSG00000215472	True	2.0530784434834195
STAT1	ENSG00000115415	True	2.0530784434834195
KRT34	ENSG00000131737	True	2.0530784434834195
ARHGAP1	ENSG00000175220	True	2.0530784434834195
FTL	ENSG00000087086	True	2.0492180226701815
HNRNPDL	ENSG00000152795	True	2.0492180226701815
LRPPRC	ENSG00000138095	True	2.0492180226701815
RPA3	ENSG00000106399	True	2.0492180226701815
ATP5PB	ENSG00000116459	True	2.0453229787866576
LRRC59	ENSG00000108829	True	2.0453229787866576
ITGB1	ENSG00000150093	True	2.0453229787866576
ANG		False	2.0453229787866576
PSMC3	ENSG00000165916	True	2.0453229787866576
LPA	ENSG00000198670	True	2.0453229787866576
IQGAP1	ENSG00000140575	True	2.0453229787866576
STRAP	ENSG00000023734	True	2.041392685158225
NPC2	ENSG00000119655	True	2.041392685158225
KRT13	ENSG00000171401	True	2.041392685158225
PDCD6IP	ENSG00000170248	True	2.041392685158225
GARS1	ENSG00000106105	True	2.041392685158225
IMPDH2	ENSG00000178035	True	2.041392685158225
PDHB	ENSG00000168291	True	2.041392685158225
PRSS3	ENSG00000010438	True	2.041392685158225
CBX1	ENSG00000108468	True	2.037426497940624
ALDH2	ENSG00000111275	True	2.037426497940624
NUDT5	ENSG00000165609	True	2.037426497940624
MTHFD1	ENSG00000100714	True	2.037426497940624
SLC4A1	ENSG00000004939	True	2.03342375548695
SERPINA5	ENSG00000188488	True	2.03342375548695
RBBP4	ENSG00000162521	True	2.03342375548695
CTSD	ENSG00000117984	True	2.03342375548695
USP14	ENSG00000101557	True	2.03342375548695
GLOD4	ENSG00000167699	True	2.03342375548695
EIF3A	ENSG00000107581	True	2.03342375548695
LGALSL	ENSG00000119862	True	2.03342375548695
DUT	ENSG00000128951	True	2.03342375548695
CRP	ENSG00000132693	True	2.0293837776852097
HLA-B	ENSG00000234745	True	2.0293837776852097
ANXA3	ENSG00000138772	True	2.0293837776852097
ARPC4		False	2.0293837776852097
AK3	ENSG00000147853	True	2.0253058652647704
PI16	ENSG00000164530	True	2.0253058652647704
SSR4	ENSG00000180879	True	2.0253058652647704
CHCHD3	ENSG00000106554	True	2.0253058652647704
EIF4A2	ENSG00000156976	True	2.0253058652647704
PABPC1	ENSG00000070756	True	2.0211892990699383
HNRNPR	ENSG00000125944	True	2.0211892990699383
