ensg	tissue	n_celltypes	n_pos_celltypes	ihc_present	frac_pos_celltypes	best_reliability
ENSG00000185917	spleen	2	1	True	0.5	Approved
ENSG00000185917	stomach	2	2	True	1.0	Approved
ENSG00000185917	testis	2	1	True	0.5	Approved
ENSG00000185920	cerebral_cortex	4	4	True	1.0	Uncertain
ENSG00000185920	colon	3	3	True	1.0	Uncertain
ENSG00000185920	heart	1	1	True	1.0	Uncertain
ENSG00000185920	kidney	2	2	True	1.0	Uncertain
ENSG00000185920	liver	2	2	True	1.0	Uncertain
ENSG00000185920	lung	2	2	True	1.0	Uncertain
ENSG00000185920	lymph_node	2	2	True	1.0	Uncertain
ENSG00000185920	pancreas	2	2	True	1.0	Uncertain
ENSG00000185920	skin	5	4	True	0.8	Uncertain
ENSG00000185920	spleen	2	2	True	1.0	Uncertain
ENSG00000185920	stomach	2	2	True	1.0	Uncertain
ENSG00000185920	testis	2	2	True	1.0	Uncertain
ENSG00000185933	cerebral_cortex	6	1	True	0.16666666666666666	Enhanced
ENSG00000185933	colon	3	0	False	0.0	Enhanced
ENSG00000185933	heart	1	0	False	0.0	Enhanced
ENSG00000185933	kidney	2	0	False	0.0	Enhanced
ENSG00000185933	liver	2	0	False	0.0	Enhanced
ENSG00000185933	lung	2	0	False	0.0	Enhanced
ENSG00000185933	lymph_node	2	0	False	0.0	Enhanced
ENSG00000185933	pancreas	2	0	False	0.0	Enhanced
ENSG00000185933	skin	5	0	False	0.0	Enhanced
ENSG00000185933	spleen	2	0	False	0.0	Enhanced
ENSG00000185933	stomach	2	0	False	0.0	Enhanced
ENSG00000185933	testis	2	0	False	0.0	Enhanced
ENSG00000185942	cerebral_cortex	4	1	True	0.25	Enhanced
ENSG00000185942	colon	7	1	True	0.14285714285714285	Enhanced
ENSG00000185942	heart	1	0	False	0.0	Enhanced
ENSG00000185942	kidney	2	0	False	0.0	Enhanced
ENSG00000185942	liver	2	0	False	0.0	Enhanced
ENSG00000185942	lung	2	0	False	0.0	Enhanced
ENSG00000185942	lymph_node	2	0	False	0.0	Enhanced
ENSG00000185942	pancreas	2	0	False	0.0	Enhanced
ENSG00000185942	skin	5	0	False	0.0	Enhanced
ENSG00000185942	spleen	2	0	False	0.0	Enhanced
ENSG00000185942	stomach	2	0	False	0.0	Enhanced
ENSG00000185942	testis	8	6	True	0.75	Enhanced
ENSG00000185947	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000185947	colon	2	2	True	1.0	Approved
ENSG00000185947	heart	1	1	True	1.0	Approved
ENSG00000185947	kidney	2	2	True	1.0	Approved
ENSG00000185947	liver	2	1	True	0.5	Approved
ENSG00000185947	lung	2	1	True	0.5	Approved
ENSG00000185947	lymph_node	2	2	True	1.0	Approved
ENSG00000185947	pancreas	2	0	False	0.0	Approved
ENSG00000185947	skin	5	1	True	0.2	Approved
ENSG00000185947	spleen	2	2	True	1.0	Approved
ENSG00000185947	stomach	2	1	True	0.5	Approved
ENSG00000185947	testis	2	1	True	0.5	Approved
ENSG00000185950	cerebral_cortex	4	1	True	0.25	Approved
ENSG00000185950	colon	3	2	True	0.6666666666666666	Approved
ENSG00000185950	heart	1	1	True	1.0	Approved
ENSG00000185950	kidney	2	1	True	0.5	Approved
ENSG00000185950	liver	2	1	True	0.5	Approved
ENSG00000185950	lung	2	0	False	0.0	Approved
ENSG00000185950	lymph_node	2	0	False	0.0	Approved
ENSG00000185950	pancreas	2	1	True	0.5	Approved
ENSG00000185950	skin	5	1	True	0.2	Approved
ENSG00000185950	spleen	2	0	False	0.0	Approved
ENSG00000185950	stomach	2	2	True	1.0	Approved
ENSG00000185950	testis	2	2	True	1.0	Approved
ENSG00000185955	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000185955	colon	3	0	False	0.0	Enhanced
ENSG00000185955	heart	1	0	False	0.0	Enhanced
ENSG00000185955	kidney	2	0	False	0.0	Enhanced
ENSG00000185955	liver	2	0	False	0.0	Enhanced
ENSG00000185955	lung	2	0	False	0.0	Enhanced
ENSG00000185955	lymph_node	2	0	False	0.0	Enhanced
ENSG00000185955	pancreas	2	0	False	0.0	Enhanced
ENSG00000185955	skin	5	0	False	0.0	Enhanced
ENSG00000185955	spleen	2	0	False	0.0	Enhanced
ENSG00000185955	stomach	2	0	False	0.0	Enhanced
ENSG00000185955	testis	8	2	True	0.25	Enhanced
ENSG00000185963	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000185963	colon	3	3	True	1.0	Enhanced
ENSG00000185963	heart	1	1	True	1.0	Enhanced
ENSG00000185963	kidney	2	1	True	0.5	Enhanced
ENSG00000185963	liver	2	0	False	0.0	Enhanced
ENSG00000185963	lung	4	2	True	0.5	Enhanced
ENSG00000185963	lymph_node	2	2	True	1.0	Enhanced
ENSG00000185963	pancreas	2	2	True	1.0	Enhanced
ENSG00000185963	skin	22	16	True	0.7272727272727273	Enhanced
ENSG00000185963	spleen	2	1	True	0.5	Enhanced
ENSG00000185963	stomach	2	1	True	0.5	Enhanced
ENSG00000185963	testis	8	3	True	0.375	Enhanced
ENSG00000185973	cerebral_cortex	4	2	True	0.5	Approved
ENSG00000185973	colon	3	3	True	1.0	Approved
ENSG00000185973	heart	1	1	True	1.0	Approved
ENSG00000185973	kidney	2	2	True	1.0	Approved
ENSG00000185973	liver	2	1	True	0.5	Approved
ENSG00000185973	lung	2	1	True	0.5	Approved
ENSG00000185973	lymph_node	2	2	True	1.0	Approved
ENSG00000185973	pancreas	2	2	True	1.0	Approved
ENSG00000185973	skin	5	4	True	0.8	Approved
ENSG00000185973	spleen	2	2	True	1.0	Approved
ENSG00000185973	stomach	2	2	True	1.0	Approved
ENSG00000185973	testis	2	1	True	0.5	Approved
ENSG00000185974	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000185974	colon	3	0	False	0.0	Enhanced
ENSG00000185974	heart	1	0	False	0.0	Enhanced
ENSG00000185974	kidney	2	0	False	0.0	Enhanced
ENSG00000185974	liver	2	0	False	0.0	Enhanced
ENSG00000185974	lung	2	0	False	0.0	Enhanced
ENSG00000185974	lymph_node	2	0	False	0.0	Enhanced
ENSG00000185974	pancreas	2	0	False	0.0	Enhanced
ENSG00000185974	skin	5	0	False	0.0	Enhanced
ENSG00000185974	spleen	2	0	False	0.0	Enhanced
ENSG00000185974	stomach	2	0	False	0.0	Enhanced
ENSG00000185974	testis	2	0	False	0.0	Enhanced
ENSG00000185988	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000185988	colon	2	0	False	0.0	Enhanced
ENSG00000185988	heart	1	0	False	0.0	Enhanced
ENSG00000185988	kidney	2	0	False	0.0	Enhanced
ENSG00000185988	liver	2	0	False	0.0	Enhanced
ENSG00000185988	lung	2	0	False	0.0	Enhanced
ENSG00000185988	lymph_node	2	0	False	0.0	Enhanced
ENSG00000185988	pancreas	2	0	False	0.0	Enhanced
ENSG00000185988	skin	5	0	False	0.0	Enhanced
ENSG00000185988	spleen	2	0	False	0.0	Enhanced
ENSG00000185988	stomach	2	0	False	0.0	Enhanced
ENSG00000185988	testis	8	2	True	0.25	Enhanced
ENSG00000185989	cerebral_cortex	4	4	True	1.0	Uncertain
ENSG00000185989	colon	3	3	True	1.0	Uncertain
ENSG00000185989	heart	1	1	True	1.0	Uncertain
ENSG00000185989	kidney	2	2	True	1.0	Uncertain
ENSG00000185989	liver	2	2	True	1.0	Uncertain
ENSG00000185989	lung	2	2	True	1.0	Uncertain
ENSG00000185989	lymph_node	2	2	True	1.0	Uncertain
ENSG00000185989	pancreas	2	2	True	1.0	Uncertain
ENSG00000185989	skin	5	5	True	1.0	Uncertain
ENSG00000185989	spleen	2	2	True	1.0	Uncertain
ENSG00000185989	stomach	2	2	True	1.0	Uncertain
ENSG00000185989	testis	2	2	True	1.0	Uncertain
ENSG00000186001	cerebral_cortex	4	4	True	1.0	Uncertain
ENSG00000186001	colon	3	3	True	1.0	Uncertain
ENSG00000186001	heart	1	1	True	1.0	Uncertain
ENSG00000186001	kidney	2	2	True	1.0	Uncertain
ENSG00000186001	liver	2	2	True	1.0	Uncertain
ENSG00000186001	lung	2	2	True	1.0	Uncertain
ENSG00000186001	lymph_node	2	2	True	1.0	Uncertain
ENSG00000186001	pancreas	2	2	True	1.0	Uncertain
ENSG00000186001	skin	5	5	True	1.0	Uncertain
ENSG00000186001	spleen	2	2	True	1.0	Uncertain
ENSG00000186001	stomach	2	2	True	1.0	Uncertain
ENSG00000186001	testis	2	2	True	1.0	Uncertain
ENSG00000186009	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186009	colon	3	0	False	0.0	Enhanced
ENSG00000186009	heart	1	0	False	0.0	Enhanced
ENSG00000186009	kidney	2	0	False	0.0	Enhanced
ENSG00000186009	liver	2	0	False	0.0	Enhanced
ENSG00000186009	lung	2	0	False	0.0	Enhanced
ENSG00000186009	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186009	pancreas	2	0	False	0.0	Enhanced
ENSG00000186009	skin	5	0	False	0.0	Enhanced
ENSG00000186009	spleen	2	0	False	0.0	Enhanced
ENSG00000186009	stomach	2	2	True	1.0	Enhanced
ENSG00000186009	testis	2	0	False	0.0	Enhanced
ENSG00000186010	cerebral_cortex	4	4	True	1.0	Supported
ENSG00000186010	colon	3	3	True	1.0	Supported
ENSG00000186010	heart	1	1	True	1.0	Supported
ENSG00000186010	kidney	2	2	True	1.0	Supported
ENSG00000186010	liver	2	2	True	1.0	Supported
ENSG00000186010	lung	4	2	True	0.5	Supported
ENSG00000186010	lymph_node	2	2	True	1.0	Supported
ENSG00000186010	pancreas	2	2	True	1.0	Supported
ENSG00000186010	skin	24	18	True	0.75	Supported
ENSG00000186010	spleen	2	2	True	1.0	Supported
ENSG00000186010	stomach	2	2	True	1.0	Supported
ENSG00000186010	testis	8	2	True	0.25	Supported
ENSG00000186020	cerebral_cortex	4	1	True	0.25	Uncertain
ENSG00000186020	colon	3	2	True	0.6666666666666666	Uncertain
ENSG00000186020	heart	1	1	True	1.0	Uncertain
ENSG00000186020	kidney	2	1	True	0.5	Uncertain
ENSG00000186020	liver	2	1	True	0.5	Uncertain
ENSG00000186020	lung	2	0	False	0.0	Uncertain
ENSG00000186020	lymph_node	2	0	False	0.0	Uncertain
ENSG00000186020	pancreas	2	2	True	1.0	Uncertain
ENSG00000186020	skin	5	2	True	0.4	Uncertain
ENSG00000186020	spleen	2	0	False	0.0	Uncertain
ENSG00000186020	stomach	2	2	True	1.0	Uncertain
ENSG00000186020	testis	2	2	True	1.0	Uncertain
ENSG00000186038	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186038	colon	8	0	False	0.0	Enhanced
ENSG00000186038	heart	1	0	False	0.0	Enhanced
ENSG00000186038	kidney	2	0	False	0.0	Enhanced
ENSG00000186038	liver	2	0	False	0.0	Enhanced
ENSG00000186038	lung	2	0	False	0.0	Enhanced
ENSG00000186038	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186038	pancreas	2	0	False	0.0	Enhanced
ENSG00000186038	skin	5	0	False	0.0	Enhanced
ENSG00000186038	spleen	2	1	True	0.5	Enhanced
ENSG00000186038	stomach	2	0	False	0.0	Enhanced
ENSG00000186038	testis	2	0	False	0.0	Enhanced
ENSG00000186049	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186049	colon	3	0	False	0.0	Enhanced
ENSG00000186049	heart	1	0	False	0.0	Enhanced
ENSG00000186049	kidney	2	0	False	0.0	Enhanced
ENSG00000186049	liver	2	0	False	0.0	Enhanced
ENSG00000186049	lung	2	0	False	0.0	Enhanced
ENSG00000186049	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186049	pancreas	2	0	False	0.0	Enhanced
ENSG00000186049	skin	23	2	True	0.08695652173913043	Enhanced
ENSG00000186049	spleen	2	0	False	0.0	Enhanced
ENSG00000186049	stomach	2	0	False	0.0	Enhanced
ENSG00000186049	testis	2	0	False	0.0	Enhanced
ENSG00000186063	cerebral_cortex	4	2	True	0.5	Approved
ENSG00000186063	colon	3	3	True	1.0	Approved
ENSG00000186063	heart	1	1	True	1.0	Approved
ENSG00000186063	kidney	2	1	True	0.5	Approved
ENSG00000186063	liver	2	1	True	0.5	Approved
ENSG00000186063	lung	2	1	True	0.5	Approved
ENSG00000186063	lymph_node	2	0	False	0.0	Approved
ENSG00000186063	pancreas	2	1	True	0.5	Approved
ENSG00000186063	skin	5	2	True	0.4	Approved
ENSG00000186063	spleen	2	2	True	1.0	Approved
ENSG00000186063	stomach	2	2	True	1.0	Approved
ENSG00000186063	testis	2	2	True	1.0	Approved
ENSG00000186073	cerebral_cortex	4	1	True	0.25	Uncertain
ENSG00000186073	colon	2	2	True	1.0	Uncertain
ENSG00000186073	heart	1	0	False	0.0	Uncertain
ENSG00000186073	kidney	2	1	True	0.5	Uncertain
ENSG00000186073	liver	2	1	True	0.5	Uncertain
ENSG00000186073	lung	2	1	True	0.5	Uncertain
ENSG00000186073	lymph_node	2	2	True	1.0	Uncertain
ENSG00000186073	pancreas	2	1	True	0.5	Uncertain
ENSG00000186073	skin	5	3	True	0.6	Uncertain
ENSG00000186073	spleen	2	2	True	1.0	Uncertain
ENSG00000186073	stomach	2	1	True	0.5	Uncertain
ENSG00000186073	testis	2	2	True	1.0	Uncertain
ENSG00000186074	cerebral_cortex	4	1	True	0.25	Supported
ENSG00000186074	colon	8	5	True	0.625	Supported
ENSG00000186074	heart	1	0	False	0.0	Supported
ENSG00000186074	kidney	2	0	False	0.0	Supported
ENSG00000186074	liver	2	0	False	0.0	Supported
ENSG00000186074	lung	4	2	True	0.5	Supported
ENSG00000186074	lymph_node	2	1	True	0.5	Supported
ENSG00000186074	pancreas	2	0	False	0.0	Supported
ENSG00000186074	skin	5	0	False	0.0	Supported
ENSG00000186074	spleen	1	1	True	1.0	Supported
ENSG00000186074	stomach	2	0	False	0.0	Supported
ENSG00000186074	testis	2	0	False	0.0	Supported
ENSG00000186075	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186075	colon	3	0	False	0.0	Enhanced
ENSG00000186075	heart	1	0	False	0.0	Enhanced
ENSG00000186075	kidney	2	0	False	0.0	Enhanced
ENSG00000186075	liver	2	0	False	0.0	Enhanced
ENSG00000186075	lung	2	0	False	0.0	Enhanced
ENSG00000186075	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186075	pancreas	2	0	False	0.0	Enhanced
ENSG00000186075	skin	5	0	False	0.0	Enhanced
ENSG00000186075	spleen	2	0	False	0.0	Enhanced
ENSG00000186075	stomach	2	0	False	0.0	Enhanced
ENSG00000186075	testis	8	5	True	0.625	Enhanced
ENSG00000186081	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186081	colon	3	0	False	0.0	Enhanced
ENSG00000186081	heart	1	0	False	0.0	Enhanced
ENSG00000186081	kidney	2	0	False	0.0	Enhanced
ENSG00000186081	liver	2	0	False	0.0	Enhanced
ENSG00000186081	lung	2	0	False	0.0	Enhanced
ENSG00000186081	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186081	pancreas	2	0	False	0.0	Enhanced
ENSG00000186081	skin	25	7	True	0.28	Enhanced
ENSG00000186081	spleen	2	0	False	0.0	Enhanced
ENSG00000186081	stomach	2	0	False	0.0	Enhanced
ENSG00000186081	testis	2	0	False	0.0	Enhanced
ENSG00000186094	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000186094	colon	3	0	False	0.0	Approved
ENSG00000186094	heart	1	1	True	1.0	Approved
ENSG00000186094	kidney	2	1	True	0.5	Approved
ENSG00000186094	liver	2	0	False	0.0	Approved
ENSG00000186094	lung	2	0	False	0.0	Approved
ENSG00000186094	lymph_node	2	0	False	0.0	Approved
ENSG00000186094	pancreas	2	0	False	0.0	Approved
ENSG00000186094	skin	5	0	False	0.0	Approved
ENSG00000186094	spleen	2	0	False	0.0	Approved
ENSG00000186094	stomach	2	1	True	0.5	Approved
ENSG00000186094	testis	8	2	True	0.25	Approved
ENSG00000186104	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000186104	colon	3	3	True	1.0	Approved
ENSG00000186104	heart	1	1	True	1.0	Approved
ENSG00000186104	kidney	2	2	True	1.0	Approved
ENSG00000186104	liver	2	2	True	1.0	Approved
ENSG00000186104	lung	2	2	True	1.0	Approved
ENSG00000186104	lymph_node	2	1	True	0.5	Approved
ENSG00000186104	pancreas	2	2	True	1.0	Approved
ENSG00000186104	skin	5	5	True	1.0	Approved
ENSG00000186104	spleen	2	2	True	1.0	Approved
ENSG00000186104	stomach	2	2	True	1.0	Approved
ENSG00000186104	testis	8	7	True	0.875	Approved
ENSG00000186106	cerebral_cortex	4	1	True	0.25	Approved
ENSG00000186106	colon	3	1	True	0.3333333333333333	Approved
ENSG00000186106	heart	1	1	True	1.0	Approved
ENSG00000186106	kidney	2	1	True	0.5	Approved
ENSG00000186106	liver	2	1	True	0.5	Approved
ENSG00000186106	lung	2	0	False	0.0	Approved
ENSG00000186106	lymph_node	2	0	False	0.0	Approved
ENSG00000186106	pancreas	2	2	True	1.0	Approved
ENSG00000186106	skin	5	0	False	0.0	Approved
ENSG00000186106	spleen	2	0	False	0.0	Approved
ENSG00000186106	stomach	2	2	True	1.0	Approved
ENSG00000186106	testis	8	1	True	0.125	Approved
ENSG00000186111	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000186111	colon	3	2	True	0.6666666666666666	Approved
ENSG00000186111	heart	1	1	True	1.0	Approved
ENSG00000186111	kidney	2	2	True	1.0	Approved
ENSG00000186111	liver	2	2	True	1.0	Approved
ENSG00000186111	lung	2	1	True	0.5	Approved
ENSG00000186111	lymph_node	2	2	True	1.0	Approved
ENSG00000186111	pancreas	2	2	True	1.0	Approved
ENSG00000186111	skin	5	1	True	0.2	Approved
ENSG00000186111	spleen	2	2	True	1.0	Approved
ENSG00000186111	stomach	2	2	True	1.0	Approved
ENSG00000186111	testis	8	2	True	0.25	Approved
ENSG00000186115	cerebral_cortex	4	0	False	0.0	Supported
ENSG00000186115	colon	8	4	True	0.5	Supported
ENSG00000186115	heart	1	0	False	0.0	Supported
ENSG00000186115	kidney	2	1	True	0.5	Supported
ENSG00000186115	liver	2	1	True	0.5	Supported
ENSG00000186115	lung	2	0	False	0.0	Supported
ENSG00000186115	lymph_node	2	0	False	0.0	Supported
ENSG00000186115	pancreas	2	0	False	0.0	Supported
ENSG00000186115	skin	5	0	False	0.0	Supported
ENSG00000186115	spleen	2	0	False	0.0	Supported
ENSG00000186115	stomach	2	0	False	0.0	Supported
ENSG00000186115	testis	2	0	False	0.0	Supported
ENSG00000186130	cerebral_cortex	4	1	True	0.25	Approved
ENSG00000186130	colon	3	1	True	0.3333333333333333	Approved
ENSG00000186130	heart	1	1	True	1.0	Approved
ENSG00000186130	kidney	2	1	True	0.5	Approved
ENSG00000186130	liver	2	0	False	0.0	Approved
ENSG00000186130	lung	2	0	False	0.0	Approved
ENSG00000186130	lymph_node	2	2	True	1.0	Approved
ENSG00000186130	pancreas	2	1	True	0.5	Approved
ENSG00000186130	skin	5	2	True	0.4	Approved
ENSG00000186130	spleen	1	1	True	1.0	Approved
ENSG00000186130	stomach	2	0	False	0.0	Approved
ENSG00000186130	testis	8	1	True	0.125	Approved
ENSG00000186132	cerebral_cortex	4	2	True	0.5	Approved
ENSG00000186132	colon	1	1	True	1.0	Approved
ENSG00000186132	heart	1	1	True	1.0	Approved
ENSG00000186132	kidney	2	2	True	1.0	Approved
ENSG00000186132	liver	2	1	True	0.5	Approved
ENSG00000186132	lung	2	1	True	0.5	Approved
ENSG00000186132	lymph_node	1	0	False	0.0	Approved
ENSG00000186132	pancreas	2	1	True	0.5	Approved
ENSG00000186132	skin	5	2	True	0.4	Approved
ENSG00000186132	spleen	2	0	False	0.0	Approved
ENSG00000186132	stomach	2	2	True	1.0	Approved
ENSG00000186132	testis	2	1	True	0.5	Approved
ENSG00000186141	cerebral_cortex	4	3	True	0.75	Uncertain
ENSG00000186141	colon	3	3	True	1.0	Uncertain
ENSG00000186141	heart	1	1	True	1.0	Uncertain
ENSG00000186141	kidney	2	1	True	0.5	Uncertain
ENSG00000186141	liver	2	0	False	0.0	Uncertain
ENSG00000186141	lung	2	0	False	0.0	Uncertain
ENSG00000186141	lymph_node	2	1	True	0.5	Uncertain
ENSG00000186141	pancreas	2	1	True	0.5	Uncertain
ENSG00000186141	skin	5	3	True	0.6	Uncertain
ENSG00000186141	spleen	2	0	False	0.0	Uncertain
ENSG00000186141	stomach	2	1	True	0.5	Uncertain
ENSG00000186141	testis	2	2	True	1.0	Uncertain
ENSG00000186150	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186150	colon	3	0	False	0.0	Enhanced
ENSG00000186150	heart	1	0	False	0.0	Enhanced
ENSG00000186150	kidney	2	0	False	0.0	Enhanced
ENSG00000186150	liver	2	0	False	0.0	Enhanced
ENSG00000186150	lung	2	0	False	0.0	Enhanced
ENSG00000186150	lymph_node	2	0	False	0.0	Enhanced
ENSG00000186150	pancreas	2	0	False	0.0	Enhanced
ENSG00000186150	skin	5	0	False	0.0	Enhanced
ENSG00000186150	spleen	2	0	False	0.0	Enhanced
ENSG00000186150	stomach	2	0	False	0.0	Enhanced
ENSG00000186150	testis	8	2	True	0.25	Enhanced
ENSG00000186153	cerebral_cortex	4	4	True	1.0	Approved
ENSG00000186153	colon	3	2	True	0.6666666666666666	Approved
ENSG00000186153	heart	1	1	True	1.0	Approved
ENSG00000186153	kidney	2	2	True	1.0	Approved
ENSG00000186153	liver	2	2	True	1.0	Approved
ENSG00000186153	lung	4	1	True	0.25	Approved
ENSG00000186153	lymph_node	2	1	True	0.5	Approved
ENSG00000186153	pancreas	2	2	True	1.0	Approved
ENSG00000186153	skin	5	3	True	0.6	Approved
ENSG00000186153	spleen	2	1	True	0.5	Approved
ENSG00000186153	stomach	2	2	True	1.0	Approved
ENSG00000186153	testis	8	2	True	0.25	Approved
ENSG00000186166	cerebral_cortex	4	0	False	0.0	Uncertain
ENSG00000186166	colon	3	1	True	0.3333333333333333	Uncertain
ENSG00000186166	heart	1	0	False	0.0	Uncertain
ENSG00000186166	kidney	2	1	True	0.5	Uncertain
ENSG00000186166	liver	2	0	False	0.0	Uncertain
ENSG00000186166	lung	2	0	False	0.0	Uncertain
ENSG00000186166	lymph_node	2	0	False	0.0	Uncertain
ENSG00000186166	pancreas	2	1	True	0.5	Uncertain
ENSG00000186166	skin	5	2	True	0.4	Uncertain
ENSG00000186166	spleen	2	0	False	0.0	Uncertain
ENSG00000186166	stomach	2	2	True	1.0	Uncertain
ENSG00000186166	testis	2	1	True	0.5	Uncertain
ENSG00000186174	cerebral_cortex	4	0	False	0.0	Uncertain
ENSG00000186174	colon	3	3	True	1.0	Uncertain
ENSG00000186174	heart	1	0	False	0.0	Uncertain
ENSG00000186174	kidney	2	2	True	1.0	Uncertain
ENSG00000186174	liver	2	1	True	0.5	Uncertain
ENSG00000186174	lung	2	0	False	0.0	Uncertain
ENSG00000186174	lymph_node	2	2	True	1.0	Uncertain
ENSG00000186174	pancreas	2	1	True	0.5	Uncertain
ENSG00000186174	skin	5	5	True	1.0	Uncertain
ENSG00000186174	spleen	2	0	False	0.0	Uncertain
ENSG00000186174	stomach	2	2	True	1.0	Uncertain
ENSG00000186174	testis	2	2	True	1.0	Uncertain
ENSG00000186185	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186185	colon	8	4	True	0.5	Enhanced
ENSG00000186185	heart	1	1	True	1.0	Enhanced
ENSG00000186185	kidney	2	1	True	0.5	Enhanced
ENSG00000186185	liver	2	0	False	0.0	Enhanced
ENSG00000186185	lung	2	1	True	0.5	Enhanced
ENSG00000186185	lymph_node	2	2	True	1.0	Enhanced
ENSG00000186185	pancreas	2	0	False	0.0	Enhanced
ENSG00000186185	skin	5	4	True	0.8	Enhanced
ENSG00000186185	spleen	2	1	True	0.5	Enhanced
ENSG00000186185	stomach	2	2	True	1.0	Enhanced
ENSG00000186185	testis	8	2	True	0.25	Enhanced
ENSG00000186187	cerebral_cortex	4	3	True	0.75	Approved
ENSG00000186187	colon	2	2	True	1.0	Approved
ENSG00000186187	heart	1	1	True	1.0	Approved
ENSG00000186187	kidney	2	2	True	1.0	Approved
ENSG00000186187	liver	2	2	True	1.0	Approved
ENSG00000186187	lung	2	2	True	1.0	Approved
ENSG00000186187	lymph_node	2	2	True	1.0	Approved
ENSG00000186187	pancreas	2	2	True	1.0	Approved
ENSG00000186187	skin	5	5	True	1.0	Approved
ENSG00000186187	spleen	2	2	True	1.0	Approved
ENSG00000186187	stomach	2	2	True	1.0	Approved
ENSG00000186187	testis	2	2	True	1.0	Approved
ENSG00000186193	cerebral_cortex	4	2	True	0.5	Approved
ENSG00000186193	colon	3	3	True	1.0	Approved
ENSG00000186193	heart	1	0	False	0.0	Approved
ENSG00000186193	kidney	2	2	True	1.0	Approved
ENSG00000186193	liver	2	1	True	0.5	Approved
ENSG00000186193	lung	2	1	True	0.5	Approved
ENSG00000186193	lymph_node	2	1	True	0.5	Approved
ENSG00000186193	pancreas	2	2	True	1.0	Approved
ENSG00000186193	skin	5	2	True	0.4	Approved
ENSG00000186193	spleen	2	2	True	1.0	Approved
ENSG00000186193	stomach	2	2	True	1.0	Approved
ENSG00000186193	testis	8	2	True	0.25	Approved
ENSG00000186197	cerebral_cortex	4	4	True	1.0	Uncertain
ENSG00000186197	colon	3	2	True	0.6666666666666666	Uncertain
ENSG00000186197	heart	1	0	False	0.0	Uncertain
ENSG00000186197	kidney	2	2	True	1.0	Uncertain
ENSG00000186197	liver	2	2	True	1.0	Uncertain
ENSG00000186197	lung	2	1	True	0.5	Uncertain
ENSG00000186197	lymph_node	2	2	True	1.0	Uncertain
ENSG00000186197	pancreas	2	2	True	1.0	Uncertain
ENSG00000186197	skin	5	5	True	1.0	Uncertain
ENSG00000186197	spleen	2	1	True	0.5	Uncertain
ENSG00000186197	stomach	2	2	True	1.0	Uncertain
ENSG00000186197	testis	2	2	True	1.0	Uncertain
ENSG00000186198	cerebral_cortex	4	0	False	0.0	Enhanced
ENSG00000186198	colon	8	3	True	0.375	Enhanced
ENSG00000186198	heart	1	0	False	0.0	Enhanced
ENSG00000186198	kidney	6	4	True	0.6666666666666666	Enhanced
ENSG00000186198	liver	2	0	False	0.0	Enhanced
ENSG00000186198	lung	2	0	False	0.0	Enhanced
ENSG00000186198	lymph_node	1	0	False	0.0	Enhanced
ENSG00000186198	pancreas	2	0	False	0.0	Enhanced
ENSG00000186198	skin	5	0	False	0.0	Enhanced
ENSG00000186198	spleen	1	0	False	0.0	Enhanced
ENSG00000186198	stomach	2	2	True	1.0	Enhanced
ENSG00000186198	testis	8	2	True	0.25	Enhanced
ENSG00000186204	cerebral_cortex	4	0	False	0.0	Approved
ENSG00000186204	colon	8	4	True	0.5	Approved
ENSG00000186204	heart	1	1	True	1.0	Approved
ENSG00000186204	kidney	2	1	True	0.5	Approved
ENSG00000186204	liver	2	1	True	0.5	Approved
ENSG00000186204	lung	2	1	True	0.5	Approved
ENSG00000186204	lymph_node	2	0	False	0.0	Approved
ENSG00000186204	pancreas	2	0	False	0.0	Approved
ENSG00000186204	skin	5	1	True	0.2	Approved
ENSG00000186204	spleen	2	1	True	0.5	Approved
ENSG00000186204	stomach	2	1	True	0.5	Approved
ENSG00000186204	testis	2	0	False	0.0	Approved
ENSG00000186205	cerebral_cortex	4	1	True	0.25	Approved
ENSG00000186205	colon	3	2	True	0.6666666666666666	Approved
ENSG00000186205	heart	1	1	True	1.0	Approved
ENSG00000186205	kidney	2	1	True	0.5	Approved
ENSG00000186205	liver	2	1	True	0.5	Approved
ENSG00000186205	lung	2	1	True	0.5	Approved
ENSG00000186205	lymph_node	2	0	False	0.0	Approved
